Year,State,Product,Count
2019,KS,Vehicle loan or lease,29
2019,KY,Checking or savings account,122
2019,KY,Credit card or prepaid card,149
2019,KY,"Credit reporting, credit repair services, or other personal consumer reports",611
2019,KY,Debt collection,345
2019,KY,"Money transfer, virtual currency, or money service",31
2019,KY,Mortgage,143
2019,KY,"Payday loan, title loan, or personal loan",46
2019,KY,Student loan,65
2019,KY,Vehicle loan or lease,32
2019,LA,Checking or savings account,158
2019,LA,Credit card or prepaid card,202
2019,LA,"Credit reporting, credit repair services, or other personal consumer reports",2575
2019,LA,Debt collection,714
2019,LA,"Money transfer, virtual currency, or money service",48
2019,LA,Mortgage,211
2019,LA,"Payday loan, title loan, or personal loan",81
2019,LA,Student loan,75
2019,LA,Vehicle loan or lease,73
2019,MA,Checking or savings account,476
2019,MA,Credit card or prepaid card,735
2019,MA,"Credit reporting, credit repair services, or other personal consumer reports",1292
2019,MA,Debt collection,570
2019,MA,"Money transfer, virtual currency, or money service",93
2019,MA,Mortgage,547
2019,MA,"Payday loan, title loan, or personal loan",52
2019,MA,Student loan,182
2019,MA,Vehicle loan or lease,100
2019,MD,Checking or savings account,564
2019,MD,Credit card or prepaid card,653
2019,MD,"Credit reporting, credit repair services, or other personal consumer reports",2341
2019,MD,Debt collection,943
2019,MD,"Money transfer, virtual currency, or money service",135
2019,MD,Mortgage,790
2019,MD,"Payday loan, title loan, or personal loan",81
2019,MD,Student loan,205
2019,MD,Vehicle loan or lease,150
2019,ME,Checking or savings account,39
2019,ME,Credit card or prepaid card,68
2019,ME,"Credit reporting, credit repair services, or other personal consumer reports",108
2019,ME,Debt collection,91
2019,ME,"Money transfer, virtual currency, or money service",9
2019,ME,Mortgage,50
2019,ME,"Payday loan, title loan, or personal loan",6
2019,ME,Student loan,33
2019,ME,Vehicle loan or lease,20
2019,MI,Checking or savings account,462
2019,MI,Credit card or prepaid card,570
2019,MI,"Credit reporting, credit repair services, or other personal consumer reports",2456
2019,MI,Debt collection,1178
2019,MI,"Money transfer, virtual currency, or money service",113
2019,MI,Mortgage,490
2019,MI,"Payday loan, title loan, or personal loan",101
2019,MI,Student loan,194
2019,MI,Vehicle loan or lease,118
2019,MN,Checking or savings account,225
2019,MN,Credit card or prepaid card,325
2019,MN,"Credit reporting, credit repair services, or other personal consumer reports",952
2019,MN,Debt collection,398
2019,MN,"Money transfer, virtual currency, or money service",54
2019,MN,Mortgage,213
2019,MN,"Payday loan, title loan, or personal loan",39
2019,MN,Student loan,133
2019,MN,Vehicle loan or lease,55
2019,MO,Checking or savings account,222
2019,MO,Credit card or prepaid card,272
2019,MO,"Credit reporting, credit repair services, or other personal consumer reports",2599
2019,MO,Debt collection,793
2019,MO,"Money transfer, virtual currency, or money service",48
2019,MO,Mortgage,217
2019,MO,"Payday loan, title loan, or personal loan",89
2019,MO,Student loan,110
2019,MO,Vehicle loan or lease,71
2019,MS,Checking or savings account,90
2019,MS,Credit card or prepaid card,112
2019,MS,"Credit reporting, credit repair services, or other personal consumer reports",945
2019,MS,Debt collection,297
2019,MS,"Money transfer, virtual currency, or money service",25
2019,MS,Mortgage,115
2019,MS,"Payday loan, title loan, or personal loan",57
2019,MS,Student loan,54
2019,MS,Vehicle loan or lease,30
2019,MT,Checking or savings account,29
2019,MT,Credit card or prepaid card,33
2019,MT,"Credit reporting, credit repair services, or other personal consumer reports",151
2019,MT,Debt collection,72
2019,MT,"Money transfer, virtual currency, or money service",3
2019,MT,Mortgage,45
2019,MT,"Payday loan, title loan, or personal loan",9
2019,MT,Student loan,21
2019,MT,Vehicle loan or lease,9
2019,NC,Checking or savings account,549
2019,NC,Credit card or prepaid card,677
2019,NC,"Credit reporting, credit repair services, or other personal consumer reports",4766
2019,NC,Debt collection,1285
2019,NC,"Money transfer, virtual currency, or money service",121
2019,NC,Mortgage,648
2019,NC,"Payday loan, title loan, or personal loan",122
2019,NC,Student loan,205
2019,NC,Vehicle loan or lease,217
2019,ND,Checking or savings account,14
2019,ND,Credit card or prepaid card,25
2019,ND,"Credit reporting, credit repair services, or other personal consumer reports",100
2019,ND,Debt collection,45
2019,ND,"Money transfer, virtual currency, or money service",3
2019,ND,Mortgage,15
2019,ND,"Payday loan, title loan, or personal loan",4
2019,ND,Student loan,11
2019,ND,Vehicle loan or lease,4
2019,NE,Checking or savings account,53
2019,NE,Credit card or prepaid card,81
2019,NE,"Credit reporting, credit repair services, or other personal consumer reports",155
2019,NE,Debt collection,127
2019,NE,"Money transfer, virtual currency, or money service",15
2019,NE,Mortgage,65
2019,NE,"Payday loan, title loan, or personal loan",8
2019,NE,Student loan,29
2019,NE,Vehicle loan or lease,14
2019,NH,Checking or savings account,62
2019,NH,Credit card or prepaid card,71
2019,NH,"Credit reporting, credit repair services, or other personal consumer reports",195
2019,NH,Debt collection,106
2019,NH,"Money transfer, virtual currency, or money service",13
2019,NH,Mortgage,94
2019,NH,"Payday loan, title loan, or personal loan",10
2019,NH,Student loan,34
2019,NH,Vehicle loan or lease,14
2019,NJ,Checking or savings account,810
2019,NJ,Credit card or prepaid card,1019
2019,NJ,"Credit reporting, credit repair services, or other personal consumer reports",3839
2019,NJ,Debt collection,1313
2019,NJ,"Money transfer, virtual currency, or money service",154
2019,NJ,Mortgage,976
2019,NJ,"Payday loan, title loan, or personal loan",126
2019,NJ,Student loan,235
2019,NJ,Vehicle loan or lease,222
2019,NM,Checking or savings account,64
2019,NM,Credit card or prepaid card,97
2019,NM,"Credit reporting, credit repair services, or other personal consumer reports",362
2019,NM,Debt collection,193
2019,NM,"Money transfer, virtual currency, or money service",11
2019,NM,Mortgage,99
2019,NM,"Payday loan, title loan, or personal loan",26
2019,NM,Student loan,50
2019,NM,Vehicle loan or lease,12
2019,NV,Checking or savings account,343
2019,NV,Credit card or prepaid card,363
2019,NV,"Credit reporting, credit repair services, or other personal consumer reports",2350
2019,NV,Debt collection,802
2019,NV,"Money transfer, virtual currency, or money service",65
2019,NV,Mortgage,288
2019,NV,"Payday loan, title loan, or personal loan",56
2019,NV,Student loan,70
2019,NV,Vehicle loan or lease,86
2019,NY,Checking or savings account,1851
2019,NY,Credit card or prepaid card,2333
2019,NY,"Credit reporting, credit repair services, or other personal consumer reports",10853
2019,NY,Debt collection,2562
2019,NY,"Money transfer, virtual currency, or money service",429
2019,NY,Mortgage,1315
2019,NY,"Payday loan, title loan, or personal loan",134
2019,NY,Student loan,541
2019,NY,Vehicle loan or lease,319
2019,OH,Checking or savings account,599
2019,OH,Credit card or prepaid card,828
2019,OH,"Credit reporting, credit repair services, or other personal consumer reports",3559
2019,OH,Debt collection,1403
2019,OH,"Money transfer, virtual currency, or money service",134
2019,OH,Mortgage,483
2019,OH,"Payday loan, title loan, or personal loan",163
2019,OH,Student loan,276
2019,OH,Vehicle loan or lease,134
2019,OK,Checking or savings account,85
2019,OK,Credit card or prepaid card,140
2019,OK,"Credit reporting, credit repair services, or other personal consumer reports",490
2019,OK,Debt collection,375
2019,OK,"Money transfer, virtual currency, or money service",28
2019,OK,Mortgage,145
2019,OK,"Payday loan, title loan, or personal loan",46
2019,OK,Student loan,53
2019,OK,Vehicle loan or lease,35
2019,OR,Checking or savings account,220
2019,OR,Credit card or prepaid card,328
2019,OR,"Credit reporting, credit repair services, or other personal consumer reports",501
2019,OR,Debt collection,352
2019,OR,"Money transfer, virtual currency, or money service",85
2019,OR,Mortgage,227
2019,OR,"Payday loan, title loan, or personal loan",41
2019,OR,Student loan,128
2019,OR,Vehicle loan or lease,19
2019,PA,Checking or savings account,790
2019,PA,Credit card or prepaid card,934
2019,PA,"Credit reporting, credit repair services, or other personal consumer reports",4538
2019,PA,Debt collection,1344
2019,PA,"Money transfer, virtual currency, or money service",158
2019,PA,Mortgage,760
2019,PA,"Payday loan, title loan, or personal loan",95
2019,PA,Student loan,328
2019,PA,Vehicle loan or lease,213
2019,RI,Checking or savings account,69
2019,RI,Credit card or prepaid card,93
2019,RI,"Credit reporting, credit repair services, or other personal consumer reports",245
2019,RI,Debt collection,91
2019,RI,"Money transfer, virtual currency, or money service",9
2019,RI,Mortgage,81
2019,RI,"Payday loan, title loan, or personal loan",9
2019,RI,Student loan,20
2019,RI,Vehicle loan or lease,16
2019,SC,Checking or savings account,252
2019,SC,Credit card or prepaid card,248
2019,SC,"Credit reporting, credit repair services, or other personal consumer reports",2568
2019,SC,Debt collection,1180
2019,SC,"Money transfer, virtual currency, or money service",50
2019,SC,Mortgage,276
2019,SC,"Payday loan, title loan, or personal loan",136
2019,SC,Student loan,95
2019,SC,Vehicle loan or lease,90
2019,SD,Checking or savings account,20
2019,SD,Credit card or prepaid card,40
2019,SD,"Credit reporting, credit repair services, or other personal consumer reports",66
2019,SD,Debt collection,31
2019,SD,"Money transfer, virtual currency, or money service",10
2019,SD,Mortgage,19
2019,SD,"Payday loan, title loan, or personal loan",9
2019,SD,Student loan,16
2019,SD,Vehicle loan or lease,5
2019,TN,Checking or savings account,324
2019,TN,Credit card or prepaid card,299
2019,TN,"Credit reporting, credit repair services, or other personal consumer reports",2528
2019,TN,Debt collection,821
2019,TN,"Money transfer, virtual currency, or money service",68
2019,TN,Mortgage,365
2019,TN,"Payday loan, title loan, or personal loan",143
2019,TN,Student loan,97
2019,TN,Vehicle loan or lease,86
2019,TX,Checking or savings account,1357
2019,TX,Credit card or prepaid card,1694
2019,TX,"Credit reporting, credit repair services, or other personal consumer reports",13248
2019,TX,Debt collection,6067
2019,TX,"Money transfer, virtual currency, or money service",364
2019,TX,Mortgage,1493
2019,TX,"Payday loan, title loan, or personal loan",473
2019,TX,Student loan,459
2019,TX,Vehicle loan or lease,444
2019,UT,Checking or savings account,92
2019,UT,Credit card or prepaid card,167
2019,UT,"Credit reporting, credit repair services, or other personal consumer reports",1900
2019,UT,Debt collection,340
2019,UT,"Money transfer, virtual currency, or money service",24
2019,UT,Mortgage,135
2019,UT,"Payday loan, title loan, or personal loan",29
2019,UT,Student loan,52
2019,UT,Vehicle loan or lease,20
2019,VA,Checking or savings account,564
2019,VA,Credit card or prepaid card,753
2019,VA,"Credit reporting, credit repair services, or other personal consumer reports",2587
2019,VA,Debt collection,1117
2019,VA,"Money transfer, virtual currency, or money service",119
2019,VA,Mortgage,714
2019,VA,"Payday loan, title loan, or personal loan",142
2019,VA,Student loan,204
2019,VA,Vehicle loan or lease,166
2019,VT,Checking or savings account,22
2019,VT,Credit card or prepaid card,50
2019,VT,"Credit reporting, credit repair services, or other personal consumer reports",40
2019,VT,Debt collection,23
2019,VT,"Money transfer, virtual currency, or money service",8
2019,VT,Mortgage,40
2019,VT,"Payday loan, title loan, or personal loan",5
2019,VT,Student loan,17
2019,VT,Vehicle loan or lease,6
2019,WA,Checking or savings account,406
2019,WA,Credit card or prepaid card,486
2019,WA,"Credit reporting, credit repair services, or other personal consumer reports",1361
2019,WA,Debt collection,729
2019,WA,"Money transfer, virtual currency, or money service",86
2019,WA,Mortgage,562
2019,WA,"Payday loan, title loan, or personal loan",77
2019,WA,Student loan,171
2019,WA,Vehicle loan or lease,90
2019,WI,Checking or savings account,170
2019,WI,Credit card or prepaid card,337
2019,WI,"Credit reporting, credit repair services, or other personal consumer reports",855
2019,WI,Debt collection,478
2019,WI,"Money transfer, virtual currency, or money service",46
2019,WI,Mortgage,227
2019,WI,"Payday loan, title loan, or personal loan",54
2019,WI,Student loan,107
2019,WI,Vehicle loan or lease,57
2019,WV,Checking or savings account,53
2019,WV,Credit card or prepaid card,58
2019,WV,"Credit reporting, credit repair services, or other personal consumer reports",182
2019,WV,Debt collection,86
2019,WV,"Money transfer, virtual currency, or money service",13
